2025-09-16 21:38:03,158 | INFO | scchatbot.workflow.nodes.evaluation | 🔧 DEBUG: Checking if 'T cell' is in unavailable list: []
2025-09-16 22:09:59,171 | INFO | scchatbot.workflow.nodes.evaluation | 📊 Actually performed for T cell: ['display_violin_plot', 'dea_split_by_condition']
2025-09-16 22:09:59,171 | INFO | scchatbot.workflow.nodes.evaluation | ✅ Complete coverage for T cell
2025-09-16 22:09:59,172 | INFO | scchatbot.workflow.nodes.evaluation | 🔍 Post-execution evaluation complete: 0 total supplementary steps
2025-09-16 22:09:59,172 | INFO | scchatbot.workflow.nodes.evaluation | 📝 Generated relevance hints for gene_markers question
2025-09-16 22:09:59,172 | INFO | scchatbot.workflow.nodes.evaluation | ✅ Execution Summary:
2025-09-16 22:09:59,172 | INFO | scchatbot.workflow.nodes.evaluation |    • Total steps executed: 4
2025-09-16 22:09:59,172 | INFO | scchatbot.workflow.nodes.evaluation |    • Successful: 4
2025-09-16 22:09:59,172 | INFO | scchatbot.workflow.nodes.evaluation |    • Failed: 0
2025-09-16 22:09:59,172 | INFO | scchatbot.workflow.nodes.evaluation |    • Supplementary steps generated: 0
2025-09-16 22:09:59,172 | INFO | scchatbot.workflow.nodes.evaluation | 📊 Available analysis results:
2025-09-16 22:09:59,173 | INFO | scchatbot.workflow.nodes.evaluation | 🎯 Evaluator: Post-execution evaluation complete, ready for response generation
2025-09-16 22:09:59,174 | INFO | scchatbot.workflow.nodes.evaluation | 🎯 All steps complete (4/4), running post-execution evaluation
2025-09-16 22:09:59,174 | INFO | scchatbot.workflow.nodes.evaluation | 🏁 Evaluator: Starting sophisticated post-execution evaluation...
2025-09-16 22:09:59,174 | INFO | scchatbot.workflow.nodes.evaluation | 🔍 Starting post-execution evaluation...
2025-09-16 22:10:01,549 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-16 22:10:02,233 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-16 22:10:02,239 | INFO | scchatbot.workflow.nodes.evaluation | 📊 Question classified as: gene_markers
2025-09-16 22:10:02,240 | INFO | scchatbot.workflow.nodes.evaluation | 🔍 Evaluating coverage for cell type: T cell
2025-09-16 22:10:03,155 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-16 22:10:03,158 | INFO | scchatbot.workflow.nodes.evaluation | 📊 Question classified as: gene_markers
2025-09-16 22:10:03,679 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-16 22:10:03,688 | INFO | scchatbot.workflow.nodes.evaluation | 🔍 LLM raw response for T cell: '```json
["dea_split_by_condition"]
```' (length: 38)
2025-09-16 22:10:03,689 | INFO | scchatbot.workflow.nodes.evaluation | 🧠 LLM recommends for T cell: ['dea_split_by_condition']
2025-09-16 22:10:03,689 | INFO | scchatbot.workflow.nodes.evaluation | 🔧 DEBUG: Checking if 'T cell' is in unavailable list: []
2025-09-16 22:10:03,689 | INFO | scchatbot.workflow.nodes.evaluation | 🔧 DEBUG: Checking execution history with 4 entries
2025-09-16 22:10:03,689 | INFO | scchatbot.workflow.nodes.evaluation | 📋 Found successful analysis for T cell: display_violin_plot (execution 3)
2025-09-16 22:10:03,689 | INFO | scchatbot.workflow.nodes.evaluation | 📋 Found successful analysis for T cell: dea_split_by_condition (execution 4)
2025-09-16 22:10:03,689 | INFO | scchatbot.workflow.nodes.evaluation | 📊 Actually performed for T cell: ['display_violin_plot', 'dea_split_by_condition']
2025-09-16 22:10:03,689 | INFO | scchatbot.workflow.nodes.evaluation | ✅ Complete coverage for T cell
2025-09-16 22:10:03,690 | INFO | scchatbot.workflow.nodes.evaluation | 🔍 Post-execution evaluation complete: 0 total supplementary steps
2025-09-16 22:10:03,690 | INFO | scchatbot.workflow.nodes.evaluation | 📝 Generated relevance hints for gene_markers question
2025-09-16 22:10:03,690 | INFO | scchatbot.workflow.nodes.evaluation | ✅ Execution Summary:
2025-09-16 22:10:03,690 | INFO | scchatbot.workflow.nodes.evaluation |    • Total steps executed: 4
2025-09-16 22:10:03,690 | INFO | scchatbot.workflow.nodes.evaluation |    • Successful: 4
2025-09-16 22:10:03,690 | INFO | scchatbot.workflow.nodes.evaluation |    • Failed: 0
2025-09-16 22:10:03,690 | INFO | scchatbot.workflow.nodes.evaluation |    • Supplementary steps generated: 0
2025-09-16 22:10:03,691 | INFO | scchatbot.workflow.nodes.evaluation | 📊 Available analysis results:
2025-09-16 22:10:03,692 | INFO | scchatbot.workflow.nodes.evaluation | 🎯 Evaluator: Post-execution evaluation complete, ready for response generation
2025-09-16 22:10:03,693 | INFO | scchatbot.multi_agent_base | 🔄 Routing: Post-execution evaluation complete, generating response
2025-09-16 22:10:03,694 | INFO | scchatbot.workflow.nodes.response | 🎯 UNIFIED: Generating LLM-synthesized response with conversation awareness...
2025-09-16 22:10:03,695 | INFO | scchatbot.workflow.unified_result_accessor | 🔍 UNIFIED ACCESSOR: Processing 4 execution steps
2025-09-16 22:10:03,695 | INFO | scchatbot.workflow.unified_result_accessor | 🔍 Step 1: process_cells for Immune cell
2025-09-16 22:10:03,695 | INFO | scchatbot.workflow.unified_result_accessor | ✅ Handling process_cells with ProcessCellsResultAccessor
2025-09-16 22:10:03,695 | INFO | scchatbot.workflow.unified_result_accessor | 🔍 Step 2: validate_processing_results for step_1
2025-09-16 22:10:03,695 | INFO | scchatbot.workflow.unified_result_accessor | ✅ Handling validate_processing_results with ValidationResultAccessor
2025-09-16 22:10:03,695 | INFO | scchatbot.workflow.unified_result_accessor | 🔍 Step 3: display_violin_plot for T cell
2025-09-16 22:10:03,695 | INFO | scchatbot.workflow.unified_result_accessor | 🎨 VISUALIZATION DEBUG: Step 3 function: display_violin_plot
2025-09-16 22:10:03,695 | INFO | scchatbot.workflow.unified_result_accessor | 🎨 VISUALIZATION DEBUG: Parameters: {'cell_type': 'T cell', 'genes': ['CD3D']}
2025-09-16 22:10:03,696 | INFO | scchatbot.workflow.unified_result_accessor | ✅ Handling display_violin_plot with VisualizationResultAccessor
2025-09-16 22:10:03,696 | INFO | scchatbot.workflow.unified_result_accessor | 🔍 Step 4: dea_split_by_condition for T cell
2025-09-16 22:10:03,696 | INFO | scchatbot.workflow.unified_result_accessor | ✅ Handling dea_split_by_condition with DEAResultAccessor
2025-09-16 22:10:03,696 | INFO | scchatbot.workflow.unified_result_accessor | 🔍 DEA: Loaded 4 conditions from mapping file: ['basal laminar drusen', 'age related macular degeneration', 'cataract', 'bulk']
2025-09-16 22:10:03,698 | INFO | scchatbot.workflow.unified_result_accessor | 📊 DEA CSV columns for basal laminar drusen: ['names', 'scores', 'logfoldchanges', 'pvals', 'pvals_adj', 'direction']
2025-09-16 22:10:03,702 | INFO | scchatbot.workflow.unified_result_accessor | 📊 DEA CSV columns for age related macular degeneration: ['names', 'scores', 'logfoldchanges', 'pvals', 'pvals_adj', 'direction']
2025-09-16 22:10:03,707 | INFO | scchatbot.workflow.unified_result_accessor | 📊 DEA CSV columns for cataract: ['names', 'scores', 'logfoldchanges', 'pvals', 'pvals_adj', 'direction']
2025-09-16 22:10:03,715 | INFO | scchatbot.workflow.unified_result_accessor | 📊 DEA CSV columns for bulk: ['names', 'scores', 'logfoldchanges', 'pvals', 'pvals_adj', 'direction']
2025-09-16 22:10:03,718 | INFO | scchatbot.workflow.unified_result_accessor | ✅ UNIFIED ACCESSOR: Processed 4 successful steps
2025-09-16 22:10:03,718 | INFO | scchatbot.workflow.unified_result_accessor | 🎯 UNIFIED FORMATTER: Generated 16915 characters for synthesis
2025-09-16 22:10:03,719 | INFO | scchatbot.workflow.nodes.response | ✅ Unified results extracted and formatted successfully
2025-09-16 22:10:03,719 | INFO | scchatbot.workflow.nodes.response | ✅ Failed analyses retrieved
2025-09-16 22:10:03,719 | INFO | scchatbot.workflow.nodes.response | 🎯 UNIFIED: Found context message (56 chars)
2025-09-16 22:10:03,719 | INFO | scchatbot.workflow.nodes.response | ✅ Conversation context processed
2025-09-16 22:10:03,719 | INFO | scchatbot.workflow.nodes.response | ✅ Discovery search completed
2025-09-16 22:10:03,720 | INFO | scchatbot.workflow.nodes.response | ✅ Synthesis prompt created with relevance hints
2025-09-16 22:10:08,380 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-16 22:10:08,382 | INFO | scchatbot.workflow.nodes.response | 🎨 PLOT EXTRACTION: Checking 4 execution steps
2025-09-16 22:10:08,383 | INFO | scchatbot.workflow.nodes.response | 🎨 PLOT EXTRACTION: Step 1: process_cells, success=True, has_result=True
2025-09-16 22:10:08,383 | INFO | scchatbot.workflow.nodes.response | 🎨 PLOT EXTRACTION: Step 2: validate_processing_results, success=True, has_result=True
2025-09-16 22:10:08,383 | INFO | scchatbot.workflow.nodes.response | 🎨 PLOT EXTRACTION: Step 3: display_violin_plot, success=True, has_result=True
2025-09-16 22:10:08,383 | INFO | scchatbot.workflow.nodes.response | 🎨 PLOT EXTRACTION: Added plot plot_1: Violin Plot - T cell (18370 chars)
2025-09-16 22:10:08,383 | INFO | scchatbot.workflow.nodes.response | 🎨 PLOT EXTRACTION: Step 4: dea_split_by_condition, success=True, has_result=True
2025-09-16 22:10:08,384 | INFO | scchatbot.workflow.nodes.response | 🎨 PLOT EXTRACTION: Successfully extracted 1 individual plots (total: 18,370 chars)
2025-09-16 22:10:08,384 | INFO | scchatbot.workflow.nodes.response | 🎨 SIZE VALIDATION: Validated 1 plots, total size: 18,370 bytes
2025-09-16 22:10:08,384 | INFO | scchatbot.workflow.nodes.response | 🎯 ResponseGeneratorNode: Found 1 individual plots
2025-09-16 22:10:08,384 | INFO | scchatbot.workflow.nodes.response | 🎨 Creating multiple messages structure: 1 plots + 1 text (plots first)
2025-09-16 22:10:08,384 | INFO | scchatbot.workflow.nodes.response | 🎨 Created multiple messages structure with 2 total messages (plots first, then text)
2025-09-16 22:10:08,385 | INFO | scchatbot.workflow.nodes.response | 🎯 UNIFIED: Generated response (554 chars)
2025-09-16 22:10:08,497 | INFO | scchatbot.multi_agent_base | ✅ Conversation recorded in vector database
2025-09-16 22:10:08,497 | INFO | scchatbot.multi_agent_base | 💾 Session state saved for 'b05944ce' with 8 available cell types
2025-09-16 22:15:34,421 | INFO | django.utils.autoreload | /Users/seanchiu/Desktop/scchat_fin/scChat/scchatbot/analysis/visualizations.py changed, reloading.
2025-09-16 22:15:34,984 | INFO | choreographer.utils._tmpfile | TemporaryDirectory.cleanup() worked.
2025-09-16 22:15:34,986 | INFO | choreographer.utils._tmpfile | shutil.rmtree worked.
2025-09-16 22:15:36,814 | INFO | django.utils.autoreload | Watching for file changes with StatReloader
2025-09-16 22:17:18,144 | INFO | django.utils.autoreload | Watching for file changes with StatReloader
2025-09-16 22:17:22,874 | INFO | faiss.loader | Loading faiss.
2025-09-16 22:17:22,899 | INFO | faiss.loader | Successfully loaded faiss.
2025-09-16 22:17:23,737 | INFO | sentence_transformers.SentenceTransformer | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2025-09-16 22:17:25,602 | INFO | chromadb.telemetry.product.posthog | Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
2025-09-16 22:17:25,688 | INFO | scchatbot.workflow.function_history | ✅ Vector database initialized at conversation_history/conversation_vectors
2025-09-16 22:17:25,688 | INFO | chromadb.telemetry.product.posthog | Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
2025-09-16 22:17:25,697 | INFO | scchatbot.workflow.function_history | ✅ Enrichment vector database initialized at conversation_history/conversation_vectors/enrichment
2025-09-16 22:17:26,657 | INFO | jax._src.xla_bridge | Unable to initialize backend 'cuda': 
2025-09-16 22:17:26,657 | INFO | jax._src.xla_bridge | Unable to initialize backend 'rocm': module 'jaxlib.xla_extension' has no attribute 'GpuAllocatorConfig'
2025-09-16 22:17:26,660 | INFO | jax._src.xla_bridge | Unable to initialize backend 'tpu': INTERNAL: Failed to open libtpu.so: dlopen(libtpu.so, 0x0001): tried: 'libtpu.so' (no such file), '/System/Volumes/Preboot/Cryptexes/OSlibtpu.so' (no such file), '/opt/anaconda3/envs/ScChatbot/bin/../lib/libtpu.so' (no such file), '/usr/lib/libtpu.so' (no such file, not in dyld cache), 'libtpu.so' (no such file), '/usr/local/lib/libtpu.so' (no such file), '/usr/lib/libtpu.so' (no such file, not in dyld cache)
2025-09-16 22:17:50,383 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-16 22:18:07,954 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-16 22:20:39,727 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-16 22:20:40,820 | INFO | scchatbot.multi_agent_base | ✅ Unified hierarchical cell type management initialized
2025-09-16 22:20:40,821 | INFO | scchatbot.multi_agent_base | ✅ Unified cell type extractor initialized
2025-09-16 22:20:40,821 | INFO | scchatbot.multi_agent_base | 1
2025-09-16 22:20:41,220 | INFO | sentence_transformers.SentenceTransformer | Use pytorch device_name: mps
2025-09-16 22:20:41,220 | INFO | sentence_transformers.SentenceTransformer | Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-09-16 22:20:42,998 | INFO | scchatbot.multi_agent_base | 2
2025-09-16 22:20:43,001 | INFO | scchatbot.multi_agent_base | 3
2025-09-16 22:20:43,001 | INFO | scchatbot.multi_agent_base | ✅ Session state management initialized
2025-09-16 22:20:58,449 | WARNING | django.request | Not Found: /ws/chat/b05944ce/
2025-09-16 22:21:01,524 | WARNING | django.request | Not Found: /ws/chat/b05944ce/
2025-09-16 22:21:04,508 | INFO | scchatbot.multi_agent_base | 🆕 Creating new session state for 'b05944ce'
2025-09-16 22:21:04,510 | INFO | scchatbot.workflow.node_base | 🔄 InputProcessor: Starting execution
2025-09-16 22:21:04,511 | INFO | scchatbot.workflow.node_base |    Current message: Plot the violin plot for T cell with CD3D...
2025-09-16 22:21:04,531 | WARNING | django.request | Not Found: /ws/chat/b05944ce/
2025-09-16 22:21:06,296 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-16 22:21:06,307 | INFO | scchatbot.workflow.nodes.input_processing | 🔍 LLM search query response: '```json
["current_session_state"]
```'
2025-09-16 22:21:06,307 | INFO | scchatbot.workflow.nodes.input_processing | 🧠 LLM requested 1 context sources: ['current_session_state']
2025-09-16 22:21:06,308 | INFO | scchatbot.workflow.node_base | 🔍 CONTEXT BUILDER: Building session context...
2025-09-16 22:21:06,308 | INFO | scchatbot.workflow.node_base | 🔍 CONTEXT BUILDER: Found 0 cell types: []
2025-09-16 22:21:06,308 | INFO | scchatbot.workflow.node_base | 🔍 CONTEXT BUILDER: Generated 33 chars, starts with: 'No current session data available...'
2025-09-16 22:21:06,309 | INFO | scchatbot.workflow.nodes.input_processing | ✅ Added current session state context (33 chars)
2025-09-16 22:21:06,309 | INFO | scchatbot.workflow.nodes.input_processing | 🔍 SESSION CONTEXT DEBUG: First 100 chars: 'No current session data available...'
2025-09-16 22:21:06,310 | INFO | scchatbot.workflow.nodes.input_processing | ✅ Added fresh unified context (56 chars)
2025-09-16 22:21:06,311 | INFO | scchatbot.workflow.nodes.input_processing | 🔄 Initialized with 4 initial cell types
2025-09-16 22:21:06,311 | INFO | scchatbot.workflow.node_base | ✅ InputProcessor: Execution complete
2025-09-16 22:21:06,312 | INFO | scchatbot.workflow.node_base | 🔄 Planner: Starting execution
2025-09-16 22:21:06,313 | INFO | scchatbot.workflow.node_base |    Current message: Plot the violin plot for T cell with CD3D...
2025-09-16 22:21:06,314 | INFO | scchatbot.workflow.nodes.planning | 🧬 PLANNER: Cell type status for planning:
2025-09-16 22:21:06,314 | INFO | scchatbot.workflow.nodes.planning |    • Initial types: 4
2025-09-16 22:21:06,314 | INFO | scchatbot.workflow.nodes.planning |    • Currently available: 4
2025-09-16 22:21:06,314 | INFO | scchatbot.workflow.nodes.planning |    • Discovered this session: 0
2025-09-16 22:21:06,314 | INFO | scchatbot.workflow.nodes.planning | 🧬 Planning for question: 'Plot the violin plot for T cell with CD3D'
2025-09-16 22:21:09,644 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-16 22:21:11,513 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-16 22:21:11,513 | INFO | scchatbot.workflow.nodes.planning | 🧬 Planner identified needed cell types: ['T cell']
2025-09-16 22:21:11,514 | INFO | scchatbot.workflow.nodes.planning | 🧬 Available cell types: ['Epithelial cell', 'Stromal cell', 'Immune cell', 'Glial cell']
2025-09-16 22:21:11,544 | INFO | scchatbot.workflow.nodes.planning | 🧬 Creating discovery steps only...
2025-09-16 22:21:11,559 | INFO | scchatbot.workflow.nodes.planning | 🔄 Found path from 'Immune cell' to 'T cell': Immune cell → T cell
2025-09-16 22:21:11,559 | INFO | scchatbot.workflow.nodes.planning | 🧬 Added process_cells(Immune cell) to discover ['T cell']
2025-09-16 22:21:11,559 | INFO | scchatbot.workflow.nodes.planning | 🔍 Created validation step for process_cells(Immune cell) expecting: ['T cell']
2025-09-16 22:21:11,559 | INFO | scchatbot.workflow.nodes.planning | 🔄 Interleaved: process_cells(Immune cell) → validation(Immune cell)
2025-09-16 22:21:11,559 | INFO | scchatbot.workflow.nodes.planning | 📋 Plan merge complete:
2025-09-16 22:21:11,559 | INFO | scchatbot.workflow.nodes.planning |    - Discovery steps: 1
2025-09-16 22:21:11,559 | INFO | scchatbot.workflow.nodes.planning |    - Validation steps: 1
2025-09-16 22:21:11,559 | INFO | scchatbot.workflow.nodes.planning |    - Analysis steps: 0
2025-09-16 22:21:11,559 | INFO | scchatbot.workflow.nodes.planning |    - Other steps: 1
2025-09-16 22:21:11,559 | INFO | scchatbot.workflow.nodes.planning |    - Filtered out: 0 steps for undiscoverable types
2025-09-16 22:21:11,560 | INFO | scchatbot.workflow.nodes.planning | 🔍 ENRICHMENT DEBUG: Found 0 enrichment steps
2025-09-16 22:21:11,560 | INFO | scchatbot.workflow.nodes.planning | 🔍 PATHWAY EXTRACTOR: Processing 3 steps
2025-09-16 22:21:11,560 | INFO | scchatbot.workflow.nodes.planning | ✅ Planner created execution plan with 3 steps
2025-09-16 22:21:11,560 | INFO | scchatbot.workflow.nodes.planning |    • 1 process_cells steps
2025-09-16 22:21:11,560 | INFO | scchatbot.workflow.nodes.planning |    • 1 validation steps
2025-09-16 22:21:11,560 | INFO | scchatbot.workflow.nodes.planning |    • 1 analysis steps
2025-09-16 22:21:11,560 | INFO | scchatbot.workflow.node_base | ✅ Planner: Execution complete
2025-09-16 22:21:11,560 | INFO | scchatbot.workflow.nodes.planning | FINAL PLAN : 
2025-09-16 22:21:11,560 | INFO | scchatbot.workflow.node_base | 🔄 Executor: Starting execution
2025-09-16 22:21:11,560 | INFO | scchatbot.workflow.node_base |    Current message: Plot the violin plot for T cell with CD3D...
2025-09-16 22:21:11,561 | INFO | scchatbot.workflow.nodes.execution | 🔄 Executing step 1: Process Immune cell to discover T cell
2025-09-16 22:21:11,561 | INFO | scchatbot.workflow.nodes.execution | 🔍 STORAGE DEBUG: Original function_name from plan: 'process_cells'
2025-09-16 22:21:15,243 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-16 22:21:25,076 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-16 22:21:59,362 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-09-16 22:21:59,366 | INFO | scchatbot.workflow.nodes.execution | ✅ Step 1 completed successfully
2025-09-16 22:21:59,366 | INFO | scchatbot.workflow.nodes.execution | 🔍 EXECUTION NODE: About to call CellTypeExtractor.extract_from_annotation_result() for process_cells step
2025-09-16 22:21:59,368 | INFO | scchatbot.workflow.nodes.execution | 🧬 Updating hierarchy manager with new cell types: ['T cell', 'B cell', 'Mononuclear phagocyte', 'Natural killer cell', 'Mast cell']
2025-09-16 22:21:59,398 | INFO | scchatbot.workflow.nodes.execution | ✅ Discovered new cell type: T cell
2025-09-16 22:21:59,398 | INFO | scchatbot.workflow.nodes.execution | ✅ Discovered new cell type: B cell
2025-09-16 22:21:59,398 | INFO | scchatbot.workflow.nodes.execution | ✅ Discovered new cell type: Mononuclear phagocyte
2025-09-16 22:21:59,398 | INFO | scchatbot.workflow.nodes.execution | ✅ Discovered new cell type: Natural killer cell
2025-09-16 22:21:59,398 | INFO | scchatbot.workflow.nodes.execution | ✅ Discovered new cell type: Mast cell
2025-09-16 22:21:59,399 | INFO | scchatbot.workflow.nodes.execution | 📊 Structured storage: process_cells - Full data preserved
2025-09-16 22:21:59,400 | INFO | scchatbot.workflow.nodes.execution | 🔄 Advanced to step 2
2025-09-16 22:21:59,400 | INFO | scchatbot.workflow.nodes.execution | 🛑 Stopping execution after 1 steps
2025-09-16 22:21:59,400 | INFO | scchatbot.workflow.node_base | ✅ Executor: Execution complete
2025-09-16 22:21:59,400 | INFO | scchatbot.workflow.nodes.evaluation | 🔍 Executing validation step...
2025-09-16 22:21:59,400 | INFO | scchatbot.workflow.node_base | 🔄 Validation: Starting execution
2025-09-16 22:21:59,400 | INFO | scchatbot.workflow.node_base |    Current message: Validating Immune cell -> ['T cell']...
2025-09-16 22:21:59,400 | INFO | scchatbot.workflow.nodes.evaluation | ✅ Exact match found: 'T cell'
2025-09-16 22:21:59,401 | INFO | scchatbot.workflow.node_base | ✅ Validation: Execution complete
2025-09-16 22:21:59,401 | INFO | scchatbot.workflow.nodes.evaluation | ✅ Validation passed: All 1 expected cell types found successfully
2025-09-16 22:21:59,401 | INFO | scchatbot.workflow.nodes.evaluation | 🔧 CALLING update_remaining_steps_with_discovered_types with result status: success
2025-09-16 22:21:59,401 | INFO | scchatbot.workflow.nodes.evaluation | 🔄 Updating remaining steps: expected=['T cell'], found=['T cell'], missing=[]
2025-09-16 22:21:59,401 | INFO | scchatbot.workflow.nodes.evaluation | 🔧 DEBUG: Validation result full structure: {'status': 'success', 'message': 'All 1 expected cell types found successfully', 'found_children': ['T cell'], 'missing_children': [], 'available_types': ['T cell', 'B cell', 'Glial cell', 'Mononuclear phagocyte', 'Stromal cell', 'Mast cell', 'Natural killer cell', 'Epithelial cell']}
2025-09-16 22:21:59,401 | INFO | scchatbot.workflow.nodes.evaluation | 🔧 DEBUG: Will skip steps for missing cell types: []
2025-09-16 22:21:59,401 | INFO | scchatbot.workflow.nodes.evaluation | 🔍 DEBUG: Scanning 1 remaining steps...
2025-09-16 22:21:59,401 | INFO | scchatbot.workflow.nodes.evaluation | 🔍 DEBUG: Step 3: display_violin_plot(cell_type='T cell')
2025-09-16 22:21:59,401 | INFO | scchatbot.workflow.nodes.evaluation | 🔍 DEBUG: Step 3 cell type 'T cell' not in missing list []
2025-09-16 22:21:59,401 | INFO | scchatbot.workflow.nodes.evaluation | 🔄 Advanced to step 3
2025-09-16 22:21:59,401 | INFO | scchatbot.workflow.node_base | 🔄 Executor: Starting execution
2025-09-16 22:21:59,401 | INFO | scchatbot.workflow.node_base |    Current message: Plot the violin plot for T cell with CD3D...
2025-09-16 22:21:59,402 | INFO | scchatbot.workflow.nodes.execution | 🔄 Executing step 3: Create an interactive violin plot to show the distribution of CD3D gene expression across T cell clusters.
2025-09-16 22:21:59,402 | INFO | scchatbot.workflow.nodes.execution | 🔍 STORAGE DEBUG: Original function_name from plan: 'display_violin_plot'
2025-09-16 22:21:59,402 | INFO | scchatbot.workflow.nodes.execution | 🔍 STEP DEBUG: Calling visualization function 'display_violin_plot' with step parameters: {'cell_type': 'T cell', 'genes': ['CD3D']}
2025-09-16 22:21:59,402 | INFO | scchatbot.multi_agent_base | 🔍 VIZ ADATA WRAPPER DEBUG: display_violin_plot called with kwargs: {'cell_type': 'T cell', 'genes': ['CD3D']}
2025-09-16 22:21:59,836 | INFO | choreographer.browsers.chromium | Chromium init'ed with kwargs {}
2025-09-16 22:21:59,836 | INFO | choreographer.browsers.chromium | Found chromium path: /Applications/Google Chrome.app/Contents/MacOS/Google Chrome
2025-09-16 22:21:59,836 | INFO | choreographer.utils._tmpfile | Temp directory created: /var/folders/r_/s1247sfn6bl8ypsxp0tj3x3c0000gn/T/tmp68luww0s.
2025-09-16 22:21:59,837 | INFO | choreographer.browser_async | Opening browser.
2025-09-16 22:21:59,837 | INFO | choreographer.utils._tmpfile | Temp directory created: /var/folders/r_/s1247sfn6bl8ypsxp0tj3x3c0000gn/T/tmplozlvsif.
2025-09-16 22:21:59,837 | INFO | choreographer.browsers.chromium | Temporary directory at: /var/folders/r_/s1247sfn6bl8ypsxp0tj3x3c0000gn/T/tmplozlvsif
2025-09-16 22:22:00,354 | INFO | kaleido.kaleido | Conforming 1 to file:///var/folders/r_/s1247sfn6bl8ypsxp0tj3x3c0000gn/T/tmp68luww0s/index.html
2025-09-16 22:22:00,354 | INFO | kaleido.kaleido | Waiting on all navigates
2025-09-16 22:22:00,912 | INFO | kaleido.kaleido | All navigates done, putting them all in queue.
2025-09-16 22:22:00,913 | INFO | kaleido.kaleido | Getting tab from queue (has 1)
2025-09-16 22:22:00,913 | INFO | kaleido.kaleido | Got 9D19
2025-09-16 22:22:00,913 | INFO | kaleido._kaleido_tab | Processing CD3D_Expression_in_T_cell_by_Leiden_Cluster.png
2025-09-16 22:22:00,913 | INFO | kaleido._kaleido_tab | Sending big command for CD3D_Expression_in_T_cell_by_Leiden_Cluster.png.
2025-09-16 22:22:00,980 | INFO | kaleido._kaleido_tab | Sent big command for CD3D_Expression_in_T_cell_by_Leiden_Cluster.png.
2025-09-16 22:22:00,982 | INFO | kaleido.kaleido | Reloading tab 9D19 before return.
2025-09-16 22:22:01,058 | INFO | kaleido.kaleido | Putting tab 9D19 back (queue size: 0).
2025-09-16 22:22:01,058 | INFO | kaleido.kaleido | Waiting for all cleanups to finish.
2025-09-16 22:22:01,058 | INFO | kaleido.kaleido | Exiting Kaleido
2025-09-16 22:22:01,059 | INFO | choreographer.utils._tmpfile | TemporaryDirectory.cleanup() worked.
2025-09-16 22:22:01,059 | INFO | choreographer.utils._tmpfile | shutil.rmtree worked.
2025-09-16 22:22:01,059 | INFO | kaleido.kaleido | Cancelling tasks.
2025-09-16 22:22:01,059 | INFO | kaleido.kaleido | Exiting Kaleido/Choreo
2025-09-16 22:22:01,059 | INFO | choreographer.browser_async | Closing browser.
2025-09-16 22:22:01,060 | INFO | choreographer.utils._tmpfile | TemporaryDirectory.cleanup() worked.
2025-09-16 22:22:01,060 | INFO | choreographer.utils._tmpfile | shutil.rmtree worked.
2025-09-16 22:22:01,060 | INFO | kaleido.kaleido | Cancelling tasks.
2025-09-16 22:22:01,060 | INFO | kaleido.kaleido | Exiting Kaleido/Choreo
2025-09-16 22:22:01,060 | INFO | choreographer.browser_async | Closing browser.
2025-09-16 22:22:01,143 | INFO | choreographer.utils._tmpfile | TemporaryDirectory.cleanup() worked.
2025-09-16 22:22:01,143 | INFO | choreographer.utils._tmpfile | shutil.rmtree worked.
2025-09-16 22:22:01,146 | INFO | choreographer.browsers.chromium | Chromium init'ed with kwargs {}
2025-09-16 22:22:01,146 | INFO | choreographer.browsers.chromium | Found chromium path: /Applications/Google Chrome.app/Contents/MacOS/Google Chrome
